10.0.0.2 : xmt/rcv/%loss = 5/0/100%
10.0.0.3 : xmt/rcv/%loss = 5/0/100%
10.0.0.4 : xmt/rcv/%loss = 5/0/100%
10.0.0.5 : xmt/rcv/%loss = 5/0/100%
10.0.0.6 : xmt/rcv/%loss = 5/0/100%
10.0.0.8 : xmt/rcv/%loss = 5/0/100%
10.0.0.1 : xmt/rcv/%loss = 5/0/100%
10.0.0.2 : xmt/rcv/%loss = 5/0/100%
10.0.0.3 : xmt/rcv/%loss = 5/0/100%
10.0.0.4 : xmt/rcv/%loss = 5/0/100%
10.0.0.5 : xmt/rcv/%loss = 5/0/100%
10.0.0.6 : xmt/rcv/%loss = 5/0/100%
10.0.0.7 : xmt/rcv/%loss = 5/0/100%
* Connection Model: equal
* N Switches: 4
* N Hosts: 8
* N Packets: 5
* Fail time (s): 4
* Execution duration (s): 40.69777035713196
-------------
10.0.0.2 : xmt/rcv/%loss = 10/5/50%, min/avg/max = 5.40/12.6/27.1
10.0.0.3 : xmt/rcv/%loss = 10/5/50%, min/avg/max = 7.39/32.4/73.4
10.0.0.4 : xmt/rcv/%loss = 10/5/50%, min/avg/max = 9.32/36.8/94.7
10.0.0.5 : xmt/rcv/%loss = 10/4/60%, min/avg/max = 11.1/57.8/163
10.0.0.6 : xmt/rcv/%loss = 10/4/60%, min/avg/max = 24.7/70.3/156
10.0.0.7 : xmt/rcv/%loss = 10/4/60%, min/avg/max = 43.3/87.2/169
10.0.0.8 : xmt/rcv/%loss = 10/4/60%, min/avg/max = 34.8/76.5/157
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.8 : xmt/rcv/%loss = 10/0/100%
10.0.0.1 : xmt/rcv/%loss = 10/0/100%
10.0.0.2 : xmt/rcv/%loss = 10/0/100%
10.0.0.3 : xmt/rcv/%loss = 10/0/100%
10.0.0.4 : xmt/rcv/%loss = 10/0/100%
10.0.0.5 : xmt/rcv/%loss = 10/0/100%
10.0.0.6 : xmt/rcv/%loss = 10/0/100%
10.0.0.7 : xmt/rcv/%loss = 10/0/100%
* Connection Model: equal
* N Switches: 4
* N Hosts: 8
* N Packets: 10
* Fail time (s): 4
* Execution duration (s): 80.771151304245
-------------
10.0.0.2 : xmt/rcv/%loss = 50/5/90%, min/avg/max = 3.64/7.29/17.4
10.0.0.3 : xmt/rcv/%loss = 50/5/90%, min/avg/max = 6.87/21.0/43.2
10.0.0.4 : xmt/rcv/%loss = 50/5/90%, min/avg/max = 6.50/29.9/76.2
10.0.0.5 : xmt/rcv/%loss = 50/5/90%, min/avg/max = 10.5/46.4/131
10.0.0.6 : xmt/rcv/%loss = 50/4/92%, min/avg/max = 8.92/44.9/143
10.0.0.7 : xmt/rcv/%loss = 50/4/92%, min/avg/max = 15.1/54.4/151
10.0.0.8 : xmt/rcv/%loss = 50/4/92%, min/avg/max = 11.1/48.4/140
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.8 : xmt/rcv/%loss = 50/0/100%
10.0.0.1 : xmt/rcv/%loss = 50/0/100%
10.0.0.2 : xmt/rcv/%loss = 50/0/100%
10.0.0.3 : xmt/rcv/%loss = 50/0/100%
10.0.0.4 : xmt/rcv/%loss = 50/0/100%
10.0.0.5 : xmt/rcv/%loss = 50/0/100%
10.0.0.6 : xmt/rcv/%loss = 50/0/100%
10.0.0.7 : xmt/rcv/%loss = 50/0/100%
* Connection Model: equal
* N Switches: 4
* N Hosts: 8
* N Packets: 50
* Fail time (s): 4
* Execution duration (s): 401.1427729129791
-------------
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 4.03/12.9/23.2
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 11.4/33.7/67.3
10.0.0.4 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 14.6/52.4/71.0
10.0.0.5 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 9.69/125/202
10.0.0.6 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 17.7/129/215
10.0.0.7 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 14.7/149/236
10.0.0.8 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 21.3/147/247
10.0.0.1 : xmt/rcv/%loss = 5/3/40%, min/avg/max = 4.08/4.57/5.32
10.0.0.3 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 7.02/41.2/141
10.0.0.4 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 6.24/37.8/131
10.0.0.5 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 9.77/62.1/210
10.0.0.6 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 9.63/94.5/340
10.0.0.7 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 12.6/103/368
10.0.0.8 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 12.2/101/356
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.95/9.49/13.9
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.81/11.3/18.3
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.73/6.04/11.6
10.0.0.5 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.68/16.4/44.6
10.0.0.6 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.81/20.0/62.7
10.0.0.7 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 10.3/30.3/92.1
10.0.0.8 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 9.42/27.0/78.1
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.36/29.9/87.6
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 11.1/29.3/77.6
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 4.24/13.2/30.8
10.0.0.5 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 12.6/40.2/81.5
10.0.0.6 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 18.0/43.1/97.1
10.0.0.7 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 38.7/62.8/126
10.0.0.8 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 34.4/56.4/121
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 10.2/14.5/18.6
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 9.91/28.0/72.9
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.10/31.4/101
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.07/28.6/85.1
10.0.0.6 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.26/21.3/74.3
10.0.0.7 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.03/26.5/86.4
10.0.0.8 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.87/23.1/72.9
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 10.1/13.3/23.8
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 11.0/19.5/32.5
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.30/16.0/32.5
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.56/17.7/34.6
10.0.0.5 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.37/8.75/19.8
10.0.0.7 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.85/24.4/75.1
10.0.0.8 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.44/21.7/72.2
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 13.2/23.2/36.9
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 30.0/62.2/110
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 31.9/53.4/95.9
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 28.6/63.7/104
10.0.0.5 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 15.4/36.2/55.2
10.0.0.6 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 19.3/38.4/78.2
10.0.0.8 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.59/24.3/53.5
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 13.3/21.6/38.5
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 12.4/49.9/113
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 14.3/45.6/103
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 15.2/46.2/99.2
10.0.0.5 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 5.71/30.7/69.6
10.0.0.6 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.52/31.6/70.7
10.0.0.7 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.28/19.5/40.6
* Connection Model: primary-replica
* N Switches: 4
* N Hosts: 8
* N Packets: 5
* Fail time (s): 4
* Primary recovery time (s): 2.032327175140381
* Execution duration (s): 34.88707756996155
-------------
10.0.0.2 : xmt/rcv/%loss = 10/8/20%, min/avg/max = 3.81/6.93/23.3
10.0.0.3 : xmt/rcv/%loss = 10/8/20%, min/avg/max = 8.23/24.2/111
10.0.0.4 : xmt/rcv/%loss = 10/8/20%, min/avg/max = 6.33/28.0/128
10.0.0.5 : xmt/rcv/%loss = 10/8/20%, min/avg/max = 9.84/45.1/183
10.0.0.6 : xmt/rcv/%loss = 10/7/30%, min/avg/max = 9.49/42.6/181
10.0.0.7 : xmt/rcv/%loss = 10/7/30%, min/avg/max = 12.2/54.9/236
10.0.0.8 : xmt/rcv/%loss = 10/8/20%, min/avg/max = 12.6/49.4/228
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.67/4.17/5.05
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.44/9.58/15.9
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.21/9.39/19.1
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.66/12.3/30.6
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 8.66/17.9/88.8
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 12.4/21.8/100
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 12.2/21.1/86.4
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.21/8.22/13.5
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.54/10.1/26.4
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.22/5.38/14.6
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.84/16.1/45.1
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.00/18.0/70.9
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.55/23.7/84.8
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.40/19.8/76.1
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.96/7.76/10.3
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.64/8.02/8.58
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.16/3.68/4.10
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.87/9.04/15.0
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.16/9.53/33.1
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.78/16.4/61.4
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.54/14.0/50.0
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.98/10.5/11.5
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 10.4/12.0/16.1
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.08/7.58/11.4
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.54/7.22/8.93
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.30/6.90/33.7
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.86/12.9/61.1
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.63/12.3/52.5
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.61/10.5/11.1
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.88/11.3/13.9
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.09/7.38/10.0
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.43/6.89/7.41
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.26/4.04/5.87
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.64/11.8/44.0
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.41/9.79/35.4
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 13.5/17.0/37.3
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 12.3/22.3/81.6
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 10.6/18.7/60.2
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.24/18.8/73.4
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.15/14.4/59.4
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.78/13.8/53.3
10.0.0.8 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.10/7.99/36.7
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 12.9/14.7/17.9
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 12.7/16.5/26.3
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.32/13.6/22.0
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 9.12/13.4/32.0
10.0.0.5 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.10/9.65/27.8
10.0.0.6 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.28/9.77/29.1
10.0.0.7 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.07/4.95/16.3
* Connection Model: primary-replica
* N Switches: 4
* N Hosts: 8
* N Packets: 10
* Fail time (s): 4
* Primary recovery time (s): 1.9520373344421387
* Execution duration (s): 73.72091341018677
-------------
10.0.0.2 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 3.87/6.20/28.0
10.0.0.3 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 7.22/16.0/120
10.0.0.4 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 6.14/16.3/125
10.0.0.5 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 9.40/20.2/183
10.0.0.6 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 9.20/19.5/182
10.0.0.7 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 11.3/24.4/203
10.0.0.8 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 12.6/23.4/196
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.69/4.69/8.91
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 7.63/10.3/31.6
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.28/10.9/60.4
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.54/19.2/132
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.28/19.2/135
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 14.0/27.2/156
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 12.3/24.4/148
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 7.04/7.83/12.4
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.94/8.31/10.4
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.05/4.26/11.1
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.75/10.8/47.0
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.29/10.9/66.4
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.79/16.7/87.8
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.58/15.1/79.4
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.57/7.25/8.45
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.78/8.07/9.40
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.06/3.71/4.61
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.71/7.85/14.7
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.35/7.43/13.4
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.31/13.2/56.2
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.66/13.2/45.7
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.87/10.7/13.9
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 8.82/13.7/50.9
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 5.93/9.68/52.2
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.32/9.33/49.4
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.08/5.40/30.7
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.88/11.0/40.4
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.34/8.99/31.6
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.57/10.4/13.5
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.42/11.3/20.3
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 5.94/7.39/20.7
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.59/8.37/20.0
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.03/3.97/10.0
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.73/9.35/49.2
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 5.87/11.3/49.6
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 12.3/14.9/21.2
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 12.5/17.1/29.0
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 10.3/14.7/22.7
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.18/12.8/21.6
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.03/8.61/14.4
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.48/8.53/10.9
10.0.0.8 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.02/4.33/17.5
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 13.0/21.2/40.2
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 13.9/31.7/96.8
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 10.8/24.5/99.2
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 9.19/21.3/90.6
10.0.0.5 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.14/15.0/68.9
10.0.0.6 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.34/13.1/60.8
10.0.0.7 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.38/7.03/33.8
* Connection Model: primary-replica
* N Switches: 4
* N Hosts: 8
* N Packets: 20
* Fail time (s): 4
* Primary recovery time (s): 1.345716953277588
* Execution duration (s): 153.75907826423645
-------------
10.0.0.2 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 3.68/4.42/16.9
10.0.0.3 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 7.18/9.00/39.8
10.0.0.4 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.17/9.51/79.0
10.0.0.5 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 9.25/13.3/132
10.0.0.6 : xmt/rcv/%loss = 50/48/4%, min/avg/max = 9.28/14.2/142
10.0.0.7 : xmt/rcv/%loss = 50/48/4%, min/avg/max = 12.1/18.1/151
10.0.0.8 : xmt/rcv/%loss = 50/48/4%, min/avg/max = 12.1/17.5/147
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.70/4.08/4.56
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.35/8.41/16.8
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.09/7.33/17.0
10.0.0.5 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.31/10.5/32.6
10.0.0.6 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.07/11.5/93.8
10.0.0.7 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 11.3/15.8/99.5
10.0.0.8 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 10.9/15.0/86.5
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.74/7.37/10.4
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.18/8.26/15.8
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.01/3.85/10.2
10.0.0.5 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.32/7.61/14.3
10.0.0.6 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.19/7.50/25.0
10.0.0.7 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.43/12.2/58.1
10.0.0.8 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.19/11.6/52.2
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.46/8.88/52.9
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 5.97/9.71/45.6
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.17/5.08/24.9
10.0.0.5 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.57/8.69/26.0
10.0.0.6 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.16/8.70/58.5
10.0.0.7 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 8.92/13.3/80.9
10.0.0.8 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.25/12.6/68.2
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 9.86/11.4/34.8
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 10.2/13.7/87.7
